# Time-averaged data for fix myat1
# TimeStep c_Tmobile
157300 299.805
157400 237.466
157500 278.599
157600 275.701
157700 235.491
157800 312.698
157900 294.677
158000 319.688
158100 326.888
158200 350.12
158300 317.22
158400 316.761
158500 279.566
158600 319.449
158700 256.428
158800 271.073
158900 289.665
159000 328.25
159100 313.44
159200 316.269
159300 371.118
159400 290.261
159500 344.376
159600 299.572
159700 285.563
159800 328.782
159900 284.054
160000 321.038
160100 275.808
160200 320.144
160300 327.118
160400 332.997
160500 329.95
160600 355.889
160700 302.715
160800 337.998
160900 303.834
161000 289.532
161100 268.81
161200 301.847
161300 295.486
161400 298.695
161500 273.262
161600 345.025
161700 313.382
161800 351.87
161900 289.911
162000 323.998
162100 311.658
162200 335.426
162300 286.006
162400 344.747
162500 267.156
162600 332.22
162700 256.441
162800 281.085
162900 288.201
163000 232.526
163100 290.667
163200 313.334
163300 288.699
163400 317.039
163500 313.579
163600 328.073
163700 319.393
163800 297.556
163900 305.98
164000 339.686
164100 243.978
164200 292.27
164300 287.67
164400 310.206
164500 285.461
164600 322.629
164700 334.765
164800 327.076
164900 344.332
165000 316.146
165100 355.171
165200 296.274
165300 331.409
165400 353.518
165500 254.331
165600 303.267
165700 282.913
165800 315.108
165900 296.221
166000 371.153
166100 323.399
166200 321.755
166300 314.986
166400 272.722
166500 276.173
166600 275.659
166700 277.43
166800 283.276
166900 330.882
167000 306.013
167100 349.875
167200 301.045
167300 320.827
167400 342.442
167500 239.101
167600 336.43
167700 246.939
167800 264.606
167900 313.58
168000 244.902
168100 318.524
168200 301.313
168300 336.538
168400 309.723
168500 332.026
168600 315.245
168700 321.806
168800 309.604
168900 305.315
169000 330.13
169100 246.963
169200 282.85
169300 303.118
169400 273.405
169500 328.06
169600 336.461
169700 307.925
169800 342.606
169900 337.069
170000 310.727
170100 310.352
170200 284.088
170300 303.21
170400 310.622
170500 258.315
170600 337.44
170700 370.859
170800 376.168
170900 313.051
171000 368.462
171100 315.571
171200 306.166
171300 307.102
171400 291.394
171500 330.895
171600 297.53
171700 308.902
171800 255.255
171900 284.965
172000 269.775
172100 271.424
172200 307.217
172300 309.987
172400 316.311
172500 346.26
172600 356.868
172700 276.526
172800 318.438
172900 296.397
173000 275.437
173100 275.864
173200 293.065
173300 235.036
173400 301.743
173500 262.354
173600 305.038
173700 285.892
173800 295.429
173900 329.856
174000 349.417
174100 321.792
174200 308.716
174300 320.739
174400 255.128
174500 307.375
174600 235.618
174700 321.049
174800 282.603
174900 298.223
175000 305.738
175100 362.418
175200 292.589
175300 350.339
175400 295.397
175500 291.601
175600 263.116
175700 264.795
175800 275
175900 265.108
176000 272.872
176100 309.667
176200 305.974
176300 274.479
176400 338.13
176500 326.571
176600 297.472
176700 351.957
176800 302.761
176900 325.74
177000 273.486
177100 262.045
177200 284.218
177300 242.76
177400 304.549
177500 324.425
177600 290.579
177700 309.57
177800 320.587
177900 342.991
178000 303.762
178100 256.428
178200 294.436
178300 278.39
178400 238.799
178500 280.489
178600 301.971
178700 292.148
178800 305.835
178900 353.463
179000 295.817
179100 328.175
179200 322.616
179300 288.559
179400 269.617
179500 317.737
179600 299.227
179700 275.501
179800 318.107
179900 291.654
180000 319.956
180100 317.973
180200 342.081
180300 326.109
180400 325.986
180500 334.55
180600 319.933
180700 288.22
180800 271.85
180900 291.166
181000 273.451
181100 322.537
181200 300.714
181300 299.356
181400 332.57
181500 343.497
181600 298.091
181700 328.123
181800 319.66
181900 297.998
182000 305.713
182100 259.237
182200 270.412
182300 258.886
182400 260.592
182500 275.866
182600 273.395
182700 337.433
182800 323.296
182900 302.131
183000 321.008
183100 337.811
183200 250.367
183300 319.054
183400 338.721
183500 263.698
183600 299.382
183700 327.534
183800 276.019
183900 328.327
184000 250.383
184100 349.116
184200 299.927
184300 293.138
184400 414.871
184500 279.809
184600 366.95
184700 320.031
184800 288.484
184900 303.063
185000 299.253
185100 266.219
185200 340.8
185300 279.312
185400 345.842
185500 360.154
185600 284.025
185700 380.647
185800 264.626
185900 275.859
186000 340.668
186100 251.821
186200 286.26
186300 301.519
186400 309.137
186500 337.362
186600 301.955
186700 333.365
186800 312.836
186900 289.585
187000 339.445
187100 317.273
187200 268.486
187300 278.328
187400 283.654
187500 291.109
187600 293.312
187700 310.636
187800 324.951
187900 311.371
188000 332.642
188100 332.836
188200 310.378
